NO_SEQ_COLL,JR_SEMN_ACCDN,DT_ACCDN,CD_MUNCP,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,BORNE_KM_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,NB_METRE_DIST_ACCD,CD_GENRE_ACCDN,CD_SIT_PRTCE_ACCDN,CD_ETAT_SURFC,CD_ECLRM,CD_ENVRN_ACCDN,NO_ROUTE,CD_CATEG_ROUTE,CD_ETAT_CHASS,CD_ASPCT_ROUTE,CD_LOCLN_ACCDN,CD_POSI_ACCDN,CD_CONFG_ROUTE,CD_ZON_TRAVX_ROUTR,CD_PNT_CDRNL_ROUTE,CD_PNT_CDRNL_REPRR,CD_COND_METEO,NB_VEH_IMPLIQUES_ACCDN,NB_MORTS,NB_BLESSES_GRAVES,NB_BLESSES_LEGERS,HEURE_ACCDN,AN,NB_VICTIMES_TOTAL,GRAVITE,REG_ADM,MRC,nb_automobile_camion_leger,nb_camionLourd_tractRoutier,nb_outil_equipement,nb_tous_autobus_minibus,nb_bicyclette,nb_cyclomoteur,nb_motocyclette,nb_taxi,nb_urgence,nb_motoneige,nb_VHR,nb_autres_types,nb_veh_non_precise,NB_DECES_PIETON,NB_BLESSES_PIETON,NB_VICTIMES_PIETON,NB_DECES_MOTO,NB_BLESSES_MOTO,NB_VICTIMES_MOTO,NB_DECES_VELO,NB_BLESSES_VELO,NB_VICTIMES_VELO,VITESSE_AUTOR,LOC_X,LOC_Y,LOC_COTE_QD,LOC_COTE_PD,LOC_DETACHEE,LOC_IMPRECISION,LOC_LAT,LOC_LONG
SPVM _ 2019 _ 9416,MA,2019/03/26,66023.0,2635.0,,,AV VAN HORNE,,,,31.0,,11.0,1.0,3.0,,21.0,,11.0,40.0,,9.0,,,,11.0,2,0,0,0,11:00:00-11:59:00,2019,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,295037.122,5040966.18,A,1,O,N,45.50855,-73.62494
SPVM _ 2013 _ 24468,SA,2013/06/01,66023.0,,,,DESY,1.0,RENOIR,,32.0,,12.0,3.0,2.0,,14.0,1.0,11.0,32.0,6.0,2.0,,,,15.0,1,0,0,1,20:00:00-20:59:00,2013,1,Léger,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,295578.51899,5052058.048,A,1,N,N,45.60836,-73.61822
SPVM _ 2018 _ 19385,MA,2018/03/06,66023.0,,,,,1.0,JARRY ET NEUVILLE,,32.0,,11.0,3.0,2.0,,14.0,,11.0,32.0,,2.0,,,,11.0,1,0,0,1,19:00:00-19:59:00,2018,1,Léger,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,50.0,298839.219,5051219.0,A,1,N,N,45.60085,-73.57641
SPVM _ 2014 _ 4093,LU,2014/10/20,66023.0,,,,ST JACQUES,1.0,DECARIE,,31.0,,11.0,2.0,3.0,,13.0,,11.0,33.0,,3.0,,,,12.0,2,0,0,0,17:00:00-17:59:00,2014,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,296869.8,5036775.695,A,1,N,N,45.47086,-73.60142
SPVM _ 2012 _ 6409,SA,2012/07/14,66023.0,4332.0,,,GIROUARD,1.0,MONKLAND,30.0,31.0,,11.0,,2.0,,14.0,,11.0,33.0,,2.0,,,N,11.0,2,0,0,0,21:00:00-21:59:00,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.0,295259.542,5037463.5177,A,1,N,N,45.47703,-73.62203
SPVM _ 2017 _ 14397,VE,2017/05/19,66023.0,7487.0,,,BIRNAM,2.0,EN FACE,,31.0,,11.0,1.0,2.0,,14.0,,11.0,34.0,,1.0,,,,11.0,2,0,0,0,14:00:00-14:59:00,2017,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,294693.3975,5042889.815,A,1,N,N,45.52585,-73.62938
SPVM _ 2014 _ 20798,SA,2014/04/19,66023.0,13845.0,,,N-D,1.0,43E AV,,31.0,,12.0,3.0,3.0,,13.0,,11.0,34.0,,3.0,,,,12.0,2,0,0,0,06:00:00-06:59:00,2014,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,305256.97283,5058341.149,A,1,N,N,45.66496,-73.49414
SPVM _ 2012 _ 19210,ME,2012/11/14,66023.0,,,,JARRY,1.0,PIE IX,,31.0,,11.0,3.0,3.0,,13.0,,11.0,32.0,,2.0,,,,11.0,2,0,0,0,17:00:00-17:59:00,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,296793.502,5047967.053,A,1,N,N,45.57157,-73.60258
SPVM _ 2013 _ 11956,SA,2013/01/26,66023.0,,,,BERRI,1.0,ST ANTOINE,,40.0,,18.0,3.0,3.0,,13.0,,11.0,32.0,,4.0,,,N,11.0,1,0,0,0,02:00:00-02:59:00,2013,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,300596.724,5041354.085,A,1,N,N,45.51209,-73.5538
SPVM _ 2019 _ 1339,JE,2019/11/07,66023.0,1000.0,,,ST JEAN,,,,31.0,,,,,,21.0,,,40.0,,9.0,,,,,2,0,0,0,14:00:00-14:59:00,2019,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,278894.304,5036710.449,A,1,O,N,45.46984,-73.83131
SPVM _ 2015 _ 15088,LU,2015/02/09,66023.0,,,,DULUTH,1.0,CLARK,,59.0,3.0,16.0,3.0,2.0,,14.0,,11.0,32.0,,1.0,,,,12.0,1,0,0,0,20:00:00-20:59:00,2015,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,298559.1,5041837.197,A,1,N,N,45.51643,-73.57988
SPVM _ 2016 _ 7245,LU,2016/05/23,66023.0,,,,AYLMER,,MAYOR,90.0,31.0,,11.0,1.0,3.0,,12.0,,11.0,34.0,,1.0,,,,11.0,5,0,0,0,18:00:00-18:59:00,2016,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,299330.7,5040554.064,A,2,N,N,45.50489,-73.56999
SPVM _ 2012 _ 15433,VE,2012/01/20,66023.0,,,,BEDFORD,1.0,COTE DES NEIGES,,31.0,,17.0,2.0,3.0,,14.0,,11.0,34.0,,2.0,,,E,12.0,2,0,0,0,16:00:00-16:59:00,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,294034.14551,5040386.2591,A,2,N,N,45.50331,-73.63777
SPVM _ 2012 _ 13438,SA,2012/07/21,66023.0,,,,,1.0,POUPART ET ST CATHERINE,,31.0,,11.0,1.0,2.0,,14.0,,11.0,32.0,,1.0,,,N,11.0,2,0,0,0,11:00:00-11:59:00,2012,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,301176.29399,5043239.097,A,1,N,N,45.52906,-73.54639
SPVM _ 2012 _ 13909,VE,2012/01/13,66023.0,,,,SHERBROOKE,1.0,CHAMBLY,,31.0,,16.0,3.0,1.0,,13.0,,11.0,32.0,,3.0,,,,17.0,2,0,0,0,19:00:00-19:59:00,2012,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,300495.962,5045441.728,A,1,N,N,45.54888,-73.55512
SPVM _ 2017 _ 17325,VE,2017/09/22,66023.0,7015.0,,,BD GOUIN E,2.0,DEBARCADERE ET STAT,,32.0,,11.0,1.0,2.0,,22.0,1.0,11.0,99.0,6.0,1.0,,,O,11.0,1,0,1,0,11:00:00-11:59:00,2017,1,Grave,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10.0,295466.588,5054348.901,A,1,O,N,45.62898,-73.6197
SPVM _ 2017 _ 3850,VE,2017/12/01,66023.0,10500.0,,,BD DE L ACADIE,,,,31.0,,11.0,3.0,2.0,,13.0,,11.0,33.0,,3.0,,,S,12.0,2,0,0,0,16:00:00-16:59:00,2017,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,290999.959,5043778.08,A,1,N,O,45.53378,-73.67669
SPVM _ 2013 _ 4959,DI,2013/08/25,66062.0,,,,FLEET,1.0,NETHEWOOD,,31.0,,11.0,1.0,2.0,,14.0,,11.0,32.0,,5.0,,,,11.0,3,0,0,0,11:00:00-11:59:00,2013,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,293254.713,5038142.983,A,1,N,O,45.48312,-73.64769
SPVM _ 2013 _ 798,VE,2013/03/29,66142.0,,,,DES SOURCES,1.0,BRUNSWICK,,31.0,,11.0,1.0,3.0,,13.0,,11.0,32.0,,3.0,,,,11.0,2,0,0,1,17:00:00-17:59:00,2013,1,Léger,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.0,281655.12199,5038175.158,A,1,N,N,45.48312,-73.79607
SPVM _ 2018 _ 15733,MA,2018/08/21,66023.0,,,,BERCY,1.0,RACHEL,,33.0,,11.0,1.0,3.0,,13.0,,11.0,32.0,,3.0,,,,11.0,2,0,0,0,18:00:00-18:59:00,2018,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,299952.77301,5044285.019,A,1,N,N,45.53846,-73.56207
SPVM _ 2017 _ 19523,VE,2017/07/28,66023.0,,,,PERRAS,1.0,OZIAS LEDUC,,32.0,,11.0,1.0,2.0,,13.0,1.0,11.0,32.0,6.0,3.0,,,,11.0,1,0,0,2,11:00:00-11:59:00,2017,2,Léger,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,50.0,295836.47,5054157.575,A,1,N,N,45.62726,-73.61496
SPVM _ 2016 _ 8702,MA,2016/11/22,66023.0,391.0,,,ST JACQUES,1.0,ST JEAN,25.0,31.0,,12.0,1.0,3.0,,13.0,,11.0,34.0,,1.0,,,E,11.0,2,0,0,0,13:00:00-13:59:00,2016,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,300109.245,5040200.9275,A,1,N,N,45.50171,-73.56002
SPVM _ 2016 _ 1334,MA,2016/08/23,66087.0,1300.0,,,TRANSCANADIENNE,,,,31.0,,11.0,1.0,3.0,,11.0,1.0,11.0,,6.0,1.0,,,,11.0,2,0,1,0,17:00:00-17:59:00,2016,1,Grave,Montréal(06),Montréal (66 ),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,283738.9,5038908.106,A,1,N,O,45.48978,-73.76945
SPVM _ 2012 _ 7819,SA,2012/04/28,66023.0,450.0,,,TRUDEAU,,,,31.0,,11.0,1.0,3.0,,21.0,,11.0,,,9.0,,,,11.0,2,0,0,0,13:00:00-13:59:00,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,293815.06801,5032450.084,A,1,O,N,45.4319,-73.64039
SPVM _ 2013 _ 15390,SA,2013/12/28,66023.0,1000.0,,,PRATT,2.0,,,31.0,,12.0,,2.0,,14.0,,11.0,34.0,,2.0,,,,,2,0,0,0,20:00:00-20:59:00,2013,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,295107.364,5041778.878,A,1,N,N,45.51586,-73.62406
SPVM _ 2012 _ 29101,VE,2012/12/28,66023.0,7373.0,,,BOMBARDIER,,,,31.0,,16.0,3.0,3.0,,21.0,,11.0,40.0,,,,,,11.0,2,0,0,0,19:00:00-19:59:00,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,298290.781,5052080.5,A,1,O,N,45.6086,-73.58345
SPVM _ 2015 _ 7835,ME,2015/02/11,66023.0,,,,VIGER,1.0,ST DENIS,10.0,31.0,,12.0,1.0,3.0,,13.0,,11.0,33.0,,1.0,2.0,,E,11.0,2,0,0,0,08:00:00-08:59:00,2015,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,300440.8,5041300.129,A,1,N,N,45.51161,-73.55579
SPVM _ 2013 _ 22242,SA,2013/06/29,66023.0,5121.0,,,DROLET PRES DU,,,,,,,,2.0,,14.0,,11.0,33.0,,1.0,,,,,2,0,0,0,18:00:00-18:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,297679.52588,5042989.1908,A,1,N,N,45.52678,-73.59116
SPVM _ 2017 _ 21635,SA,2017/10/28,66023.0,,,,8E AV,1.0,SHERBROOKE E,,31.0,,11.0,1.0,3.0,,13.0,1.0,11.0,34.0,6.0,3.0,,,,11.0,2,0,0,0,15:00:00-15:59:00,2017,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,303678.767,5055790.417,A,2,N,N,45.64201,-73.51438
SPVM _ 2012 _ 29834,JE,2012/07/26,66023.0,8722.0,,,GROSBOIS,1.0,DES ORMEAUX,,42.0,,11.0,3.0,7.0,,14.0,,11.0,33.0,,2.0,,,,11.0,1,0,0,0,21:00:00-21:59:00,2012,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,302143.1335,5051798.428,A,1,N,N,45.60608,-73.53406
SPVM _ 2017 _ 10022,JE,2017/08/17,66023.0,,,,BOURBONNIERE,1.0,ADAM,,32.0,,11.0,3.0,2.0,,14.0,1.0,11.0,32.0,6.0,1.0,,,,11.0,1,0,1,0,23:00:00-23:59:00,2017,1,Grave,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,50.0,301746.862,5045206.271,A,1,N,N,45.54676,-73.5391
SPVM _ 2017 _ 15553,JE,2017/03/09,66023.0,4243.0,,,DELORIMIER,1.0,RACHEL,50.0,31.0,,11.0,1.0,2.0,,13.0,,11.0,33.0,,2.0,,,N,11.0,3,0,0,0,15:00:00-15:59:00,2017,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,299418.5485,5043733.6315,A,1,N,N,45.5335,-73.5689
SPVM _ 2014 _ 19415,JE,2014/06/05,66023.0,7500.0,,,BD GALERIE D ANJOU,,,,31.0,,11.0,1.0,3.0,,13.0,,11.0,32.0,,3.0,,,,12.0,2,0,0,0,08:00:00-08:59:00,2014,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,299675.2,5050910.873,A,2,N,N,45.59808,-73.56569
SPVM _ 2012 _ 23043,ME,2012/05/02,66023.0,4475.0,,,FRONTENAC,,,,31.0,,11.0,1.0,3.0,,21.0,,11.0,99.0,,,,,,12.0,2,0,0,0,Non précisé,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,299556.45882,5044345.6535,A,1,O,N,45.53901,-73.56714
SPVM _ 2014 _ 1608,MA,2014/02/18,66023.0,1055.0,,,STE CROIX,,,,31.0,,16.0,1.0,3.0,,14.0,,11.0,34.0,,1.0,,,N,11.0,2,0,0,0,11:00:00-11:59:00,2014,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,290638.409,5041921.9255,A,1,N,N,45.51707,-73.68126
SPVM _ 2018 _ 20720,MA,2018/03/20,66007.0,,,,ONTARIO,1.0,DUBE,,31.0,,11.0,3.0,4.0,,13.0,,11.0,32.0,,2.0,,,,11.0,2,0,0,0,19:00:00-19:59:00,2018,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,303876.969,5054958.5,A,1,N,N,45.63452,-73.51184
SPVM _ 2016 _ 425,DI,2016/12/04,66023.0,,,,GOUIN,1.0,RICHMOND,,32.0,,11.0,3.0,2.0,,13.0,1.0,11.0,32.0,6.0,2.0,,,,11.0,1,0,1,0,16:00:00-16:59:00,2016,1,Grave,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40.0,277544.1,5039847.0,A,1,N,N,45.49801,-73.84875
SPVM _ 2014 _ 4965,SA,2014/06/07,66023.0,2207.0,,,ROUSSEAU,2.0,JACQUELINE,50.0,38.0,,14.0,1.0,2.0,,14.0,,23.0,34.0,,2.0,2.0,,N,11.0,1,0,0,0,17:00:00-17:59:00,2014,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,294612.8595,5032942.25,A,1,N,N,45.43634,-73.63021
SPVM _ 2012 _ 14313,JE,2012/08/09,66023.0,,,,,,,,50.0,,11.0,1.0,3.0,,13.0,1.0,11.0,,2.0,3.0,,,,11.0,1,0,0,1,05:00:00-05:59:00,2012,1,Léger,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,301525.55497,5045705.2355,C,4,N,N,45.55125,-73.54194
SPVM _ 2016 _ 19603,MA,2016/07/05,66023.0,9201.0,,,METROPOLITAIN E,1.0,GOLF,200.0,31.0,,11.0,1.0,3.0,,21.0,,11.0,99.0,,9.0,,,O,11.0,2,0,0,0,08:00:00-08:59:00,2016,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,300566.2335,5053242.2325,A,1,O,N,45.61907,-73.55429
SPVM _ 2013 _ 25620,LU,2013/03/18,66023.0,,,,TERR V DE MTL,,,,31.0,,,,,,,,,,,,,,,,2,0,0,0,13:00:00-13:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,297366.76618,5049936.8501,B,4,N,N,45.5893,-73.59527
SPVM _ 2016 _ 10599,MA,2016/01/05,66023.0,5024.0,,,COTE DES NEIGES,,,,31.0,,16.0,1.0,3.0,,13.0,,11.0,34.0,,3.0,,,,11.0,2,0,0,0,14:00:00-14:59:00,2016,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.0,295572.2,5039414.2,A,1,N,N,45.49459,-73.61807
SPVM _ 2017 _ 3166,ME,2017/02/15,66058.0,6900.0,,,DECARIE,,,,40.0,,16.0,1.0,3.0,,21.0,,11.0,40.0,,2.0,,,,17.0,1,0,0,0,09:00:00-09:59:00,2017,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,293132.5905,5039167.565,A,1,O,N,45.49233,-73.64927
SPVM _ 2013 _ 28238,ME,2013/09/25,66023.0,11347.0,,,BD RIV DES PRAIRIES,,,,31.0,,11.0,1.0,3.0,,13.0,,11.0,34.0,,2.0,,,,11.0,2,0,0,0,17:00:00-17:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,300490.8515,5056101.601,A,1,N,N,45.6448,-73.55528
SPVM _ 2019 _ 6999,VE,2019/09/06,66023.0,760.0,,,AV DR PENFIELD,1.0,MCTAVISH,,31.0,,11.0,3.0,3.0,,14.0,1.0,23.0,33.0,6.0,1.0,,,E,11.0,2,0,0,1,22:00:00-22:59:00,2019,1,Léger,Montréal(06),Montréal (66 ),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50.0,298581.22886,5040757.114,A,1,N,N,45.50671,-73.57958
SPVM _ 2014 _ 15860,MA,2014/12/09,66023.0,,,,,1.0,ST DENIS ET LAURIER,,31.0,,12.0,1.0,2.0,,13.0,,11.0,32.0,,3.0,2.0,,,12.0,2,0,0,0,09:00:00-09:59:00,2014,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,297810.285,5043007.584,A,1,N,N,45.52695,-73.58948
SPVM _ 2014 _ 7381,LU,2014/10/13,66023.0,,,,UNIVERSITY,1.0,LA GAUCHETIERE O,,31.0,,11.0,1.0,3.0,,19.0,1.0,11.0,32.0,6.0,3.0,,,,11.0,2,0,0,1,08:00:00-08:59:00,2014,1,Léger,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,299704.6,5040106.473,A,1,N,N,45.50086,-73.5652
SPVM _ 2012 _ 26257,LU,2012/10/15,66023.0,6852.0,,,JEAN TALON E,,,,31.0,,11.0,1.0,3.0,,21.0,,11.0,40.0,,9.0,,,,12.0,2,0,0,0,Non précisé,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,299206.513,5050668.348,A,1,O,N,45.5959,-73.5717
SPVM _ 2012 _ 9976,SA,2012/04/07,66023.0,724.0,,,ARGYLE,,,,31.0,,,,2.0,,14.0,,11.0,34.0,,1.0,,,,,2,0,0,0,08:00:00-08:59:00,2012,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,299033.16703,5034802.4138,A,1,N,N,45.45313,-73.57373
SPVM _ 2019 _ 18804,DI,2019/08/11,66023.0,12610.0,,,N-D E,,,,31.0,,11.0,1.0,2.0,,21.0,,11.0,99.0,,9.0,,,,11.0,2,0,0,0,14:00:00-14:59:00,2019,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,305693.27335,5056371.9017,A,1,O,N,45.64724,-73.48854
SPVM _ 2019 _ 10253,VE,2019/11/08,66023.0,4912.0,,,CH COTE DES NEIGES,,,,31.0,,12.0,3.0,3.0,,13.0,,11.0,34.0,,3.0,,,,11.0,2,0,0,0,02:00:00-02:59:00,2019,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,295717.82126,5039484.5545,A,1,N,N,45.49522,-73.6162
SPVM _ 2013 _ 30515,JE,2013/02/21,66023.0,,,,N-D,1.0,16E AV,10.0,31.0,,16.0,3.0,2.0,,13.0,,11.0,32.0,,3.0,,,O,12.0,2,0,0,0,23:00:00-23:59:00,2013,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,305596.791,5055948.134,A,1,N,N,45.64343,-73.48978
SPVM _ 2018 _ 9980,JE,2018/08/30,66023.0,,,,,1.0,STE CATHERINE ET DEZERY,,31.0,,11.0,1.0,2.0,,13.0,,11.0,33.0,,,,,O,11.0,2,0,0,0,17:00:00-17:59:00,2018,0,Dommages matériels seulement,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,301586.06901,5044362.495,A,1,N,N,45.53917,-73.54115
SPVM _ 2014 _ 19100,ME,2014/09/17,66023.0,,,,ANDRE ARNOUX,1.0,PIERRE BOUCHET,,31.0,,11.0,3.0,2.0,,14.0,,11.0,,,2.0,,,,11.0,2,0,0,0,00:00:00-00:59:00,2014,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,296839.6,5054059.865,A,1,N,N,45.62639,-73.60209
SPVM _ 2016 _ 13663,DI,2016/07/03,66023.0,7205.0,,,ST LAURENT,1.0,JEAN TALON,25.0,31.0,,11.0,1.0,3.0,,13.0,1.0,11.0,33.0,6.0,5.0,,,N,11.0,2,0,0,1,12:00:00-12:59:00,2016,1,Léger,Montréal(06),Montréal (66 ),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,295501.74015,5043917.7887,A,1,N,N,45.53511,-73.61905
SPVM _ 2018 _ 17468,ME,2018/04/25,66023.0,856.0,,,BD PROVENCHER,,,,31.0,,12.0,1.0,2.0,,13.0,,11.0,33.0,,2.0,,,,14.0,2,0,0,0,17:00:00-17:59:00,2018,0,Dommages matériels inférieurs au seuil de rapportage,Montréal(06),Montréal (66 ),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,296333.31447,5048928.0294,A,1,N,N,45.58021,-73.60849
SPVM _ 2019 _ 3409,SA,2019/09/07,66023.0,,,,ENTR 15 N,1.0,SALABERRY,,72.0,,20.0,1.0,3.0,,11.0,9.0,11.0,32.0,6.0,1.0,,,,11.0,1,0,0,1,11:00:00-11:59:00,2019,1,Léger,Montréal(06),Montréal (66 ),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,288964.989,5043979.901,A,1,N,O,45.53555,-73.70275
